TIMESTAMP,EVENT,BET_NUMBER,BET,CONDITION,RESULT,COIN,MESSAGE
2026-03-05 18:40:54.60,BET,56,0.20,,0.20,173.40,
2026-03-05 18:40:54.60,BET,57,0.60,,-0.60,172.80,
2026-03-05 18:40:54.60,BET,58,1.50,,-1.50,171.30,
2026-03-05 18:40:54.60,BET,59,0.90,,-0.90,170.40,
2026-03-05 18:40:54.60,BET,60,1.10,,4.40,173.70,
2026-03-05 18:40:54.60,SESSION_START,,,,,,
2026-03-05 18:40:54.60,START_METRICS,,,WIN,,,
2026-03-05 18:40:54.61,BET,1,0.50,,-0.50,99.50,
2026-03-05 18:40:54.61,BET,2,1.60,,-1.60,97.90,
2026-03-05 18:40:54.61,BET,3,0.90,,-0.90,97.00,
2026-03-05 18:40:54.61,BET,4,1.50,,4.50,100.00,
2026-03-05 18:40:54.61,BET,5,0.10,,-0.10,99.90,
2026-03-05 18:40:54.61,BET,6,1.00,,-1.00,98.90,
2026-03-05 18:40:54.61,BET,7,0.60,,1.80,100.10,
2026-03-05 18:40:54.61,BET,8,0.40,,-0.40,99.70,
2026-03-05 18:40:54.61,BET,9,1.50,,-1.50,98.20,
2026-03-05 18:40:54.61,BET,10,1.20,,-1.20,97.00,
2026-03-05 18:40:54.61,BET,11,1.80,,-1.80,95.20,
2026-03-05 18:40:54.61,BET,12,0.10,,4.00,99.10,
2026-03-05 18:40:54.61,BET,13,1.50,,-1.50,97.60,
2026-03-05 18:40:54.61,BET,14,2.00,,-2.00,95.60,
2026-03-05 18:40:54.62,BET,15,1.80,,5.40,99.20,
2026-03-05 18:40:54.62,BET,16,0.50,,1.50,100.20,
2026-03-05 18:40:54.62,BET,17,1.60,,-1.60,98.60,
2026-03-05 18:40:54.62,BET,18,1.30,,-1.30,97.30,
2026-03-05 18:40:54.62,BET,19,0.40,,-0.40,96.90,
2026-03-05 18:40:54.62,BET,20,1.80,,5.40,100.50,
2026-03-05 18:40:54.62,BET,21,0.90,,3.60,103.20,
2026-03-05 18:40:54.62,BET,22,1.40,,-1.40,101.80,
2026-03-05 18:40:54.62,BET,23,2.00,,4.00,103.80,
2026-03-05 18:40:54.62,BET,24,1.40,,9.80,112.20,
2026-03-05 18:40:54.63,BET,25,0.50,,-0.50,111.70,
2026-03-05 18:40:54.63,BET,26,0.20,,0.60,112.10,
2026-03-05 18:40:54.63,BET,27,0.30,,4.50,116.30,
2026-03-05 18:40:54.63,BET,28,1.10,,-1.10,115.20,
2026-03-05 18:40:54.63,BET,29,2.00,,8.00,121.20,
2026-03-05 18:40:54.63,BET,30,1.30,,-1.30,119.90,
2026-03-05 18:40:54.63,BET,31,0.10,,-0.10,119.80,
2026-03-05 18:40:54.63,BET,32,0.20,,2.40,122.00,
2026-03-05 18:40:54.63,BET,33,1.10,,5.50,126.40,
2026-03-05 18:40:54.63,BET,34,0.40,,0.40,126.40,
2026-03-05 18:40:54.63,BET,35,1.40,,16.80,141.80,
2026-03-05 18:40:54.63,BET,36,0.80,,0.80,141.80,
2026-03-05 18:40:54.63,BET,37,1.50,,6.00,146.30,
2026-03-05 18:40:54.64,BET,38,1.40,,7.00,151.90,
2026-03-05 18:40:54.64,BET,39,0.30,,6.00,157.60,
2026-03-05 18:40:54.64,BET,40,0.60,,12.00,169.00,
2026-03-05 18:40:54.64,BET,41,1.40,,-1.40,167.60,
2026-03-05 18:40:54.64,BET,42,1.50,,-1.50,166.10,
2026-03-05 18:40:54.64,BET,43,0.10,,-0.10,166.00,
2026-03-05 18:40:54.64,BET,44,1.10,,4.40,169.30,
2026-03-05 18:40:54.64,BET,45,1.60,,-1.60,167.70,
2026-03-05 18:40:54.64,BET,46,1.40,,-1.40,166.30,
2026-03-05 18:40:54.64,BET,47,1.00,,4.00,169.30,
2026-03-05 18:40:54.65,BET,48,1.30,,-1.30,168.00,
2026-03-05 18:40:54.65,BET,49,0.30,,-0.30,167.70,
2026-03-05 18:40:54.65,BET,50,1.90,,-1.90,165.80,
2026-03-05 18:40:54.65,BET,51,1.60,,-1.60,164.20,
2026-03-05 18:40:54.65,BET,52,1.60,,6.40,169.00,
2026-03-05 18:40:54.65,BET,53,1.50,,-1.50,167.50,
2026-03-05 18:40:54.65,BET,54,0.10,,-0.10,167.40,
2026-03-05 18:40:54.65,BET,55,0.50,,2.00,168.90,
2026-03-05 18:40:54.65,BET,56,1.40,,1.40,168.90,
2026-03-05 18:40:54.65,BET,57,1.00,,-1.00,167.90,
2026-03-05 18:40:54.66,BET,58,0.60,,-0.60,167.30,
2026-03-05 18:40:54.66,BET,59,0.10,,-0.10,167.20,
2026-03-05 18:40:54.66,BET,60,0.60,,2.40,169.00,
2026-03-05 18:40:54.66,SESSION_START,,,,,,
2026-03-05 18:40:54.66,START_METRICS,,,WIN,,,
2026-03-05 18:40:54.66,BET,1,1.50,,-1.50,98.50,
2026-03-05 18:40:54.66,BET,2,0.50,,-0.50,98.00,
2026-03-05 18:40:54.66,BET,3,1.20,,-1.20,96.80,
2026-03-05 18:40:54.66,BET,4,0.40,,3.40,99.80,
2026-03-05 18:40:54.66,BET,5,0.40,,-0.40,99.40,
2026-03-05 18:40:54.66,BET,6,1.60,,-1.60,97.80,
2026-03-05 18:40:54.67,BET,7,1.80,,3.60,99.60,
2026-03-05 18:40:54.67,BET,8,0.40,,-0.40,99.20,
2026-03-05 18:40:54.67,BET,9,0.90,,-0.90,98.30,
2026-03-05 18:40:54.67,BET,10,2.00,,-2.00,96.30,
2026-03-05 18:40:54.67,BET,11,1.30,,-1.30,95.00,
2026-03-05 18:40:54.67,BET,12,2.00,,8.00,101.00,
2026-03-05 18:40:54.67,BET,13,1.00,,-1.00,100.00,
2026-03-05 18:40:54.67,BET,14,0.40,,-0.40,99.60,
2026-03-05 18:40:54.68,BET,15,1.90,,1.90,99.60,
2026-03-05 18:40:54.68,BET,16,0.60,,1.20,100.20,
2026-03-05 18:40:54.68,BET,17,1.10,,-1.10,99.10,
2026-03-05 18:40:54.68,BET,18,0.70,,-0.70,98.40,
2026-03-05 18:40:54.68,BET,19,0.10,,-0.10,98.30,
2026-03-05 18:40:54.68,BET,20,0.90,,2.70,100.10,
2026-03-05 18:40:54.68,BET,21,0.50,,2.50,102.10,
2026-03-05 18:40:54.68,BET,22,1.00,,-1.00,101.10,
2026-03-05 18:40:54.68,BET,23,2.00,,4.00,103.10,
2026-03-05 18:40:54.68,BET,24,1.90,,9.50,110.70,
2026-03-05 18:40:54.69,BET,25,1.80,,-1.80,108.90,
2026-03-05 18:40:54.69,BET,26,1.90,,1.90,108.90,
2026-03-05 18:40:54.69,BET,27,0.90,,6.30,114.30,
2026-03-05 18:40:54.69,BET,28,0.80,,-0.80,113.50,
2026-03-05 18:40:54.69,BET,29,1.10,,5.50,117.90,
2026-03-05 18:40:54.69,BET,30,1.40,,-1.40,116.50,
2026-03-05 18:40:54.69,BET,31,1.80,,-1.80,114.70,
2026-03-05 18:40:54.69,BET,32,1.20,,3.60,117.10,
2026-03-05 18:40:54.69,BET,33,0.30,,4.50,121.30,
2026-03-05 18:40:54.69,BET,34,0.40,,0.40,121.30,
2026-03-05 18:40:54.69,BET,35,1.80,,15.30,134.80,
2026-03-05 18:40:54.70,BET,36,1.70,,1.70,134.80,
2026-03-05 18:40:54.70,BET,37,1.00,,5.00,138.80,
2026-03-05 18:40:54.70,BET,38,0.30,,6.00,144.50,
2026-03-05 18:40:54.70,BET,39,1.90,,9.50,152.10,
2026-03-05 18:40:54.70,BET,40,1.40,,16.80,167.50,
2026-03-05 18:40:54.70,BET,41,0.80,,-0.80,166.70,
2026-03-05 18:40:54.70,BET,42,0.40,,-0.40,166.30,
2026-03-05 18:40:54.70,BET,43,1.80,,-1.80,164.50,
2026-03-05 18:40:54.70,BET,44,1.30,,3.90,167.10,
2026-03-05 18:40:54.70,BET,45,0.30,,-0.30,166.80,
2026-03-05 18:40:54.70,BET,46,1.50,,-1.50,165.30,
2026-03-05 18:40:54.71,BET,47,1.20,,3.60,167.70,
2026-03-05 18:40:54.71,BET,48,1.10,,-1.10,166.60,
2026-03-05 18:40:54.71,BET,49,0.40,,-0.40,166.20,
2026-03-05 18:40:54.71,BET,50,1.30,,-1.30,164.90,
2026-03-05 18:40:54.71,BET,51,1.50,,-1.50,163.40,
2026-03-05 18:40:54.71,BET,52,0.60,,4.20,167.00,
2026-03-05 18:40:54.71,BET,53,0.50,,-0.50,166.50,
2026-03-05 18:40:54.71,BET,54,1.40,,-1.40,165.10,
2026-03-05 18:40:54.71,BET,55,0.70,,2.80,167.20,
2026-03-05 18:40:54.71,BET,56,0.70,,0.70,167.20,
2026-03-05 18:40:54.71,BET,57,0.10,,-0.10,167.10,
2026-03-05 18:40:54.71,BET,58,1.50,,-1.50,165.60,
2026-03-05 18:40:54.71,BET,59,0.70,,-0.70,164.90,
2026-03-05 18:40:54.71,BET,60,1.30,,3.90,167.50,
2026-03-05 18:40:54.72,SESSION_START,,,,,,
2026-03-05 18:40:54.72,START_METRICS,,,LOSE,,,
2026-03-05 18:40:54.72,BET,1,2.00,,-2.00,98.00,
2026-03-05 18:40:54.72,BET,2,0.30,,-0.30,97.70,
2026-03-05 18:40:54.72,BET,3,1.50,,-1.50,96.20,
2026-03-05 18:40:54.72,BET,4,0.60,,4.20,99.80,
2026-03-05 18:40:54.72,BET,5,1.80,,-1.80,98.00,
2026-03-05 18:40:54.72,BET,6,0.40,,-0.40,97.60,
2026-03-05 18:40:54.72,BET,7,0.80,,3.20,100.00,
2026-03-05 18:40:54.72,BET,8,0.90,,-0.90,99.10,
2026-03-05 18:40:54.72,BET,9,1.10,,-1.10,98.00,
2026-03-05 18:40:54.72,BET,10,0.50,,-0.50,97.50,
2026-03-05 18:40:54.72,BET,11,1.50,,-1.50,96.00,
2026-03-05 18:40:54.73,BET,12,0.50,,4.25,99.75,
2026-03-05 18:40:54.73,BET,13,0.80,,-0.80,98.95,
2026-03-05 18:40:54.73,BET,14,2.00,,-2.00,96.95,
2026-03-05 18:40:54.73,BET,15,0.30,,3.00,99.65,
2026-03-05 18:40:54.73,BET,16,1.30,,1.30,99.65,
2026-03-05 18:40:54.73,BET,17,1.90,,-1.90,97.75,
2026-03-05 18:40:54.73,BET,18,0.90,,-0.90,96.85,
2026-03-05 18:40:54.73,BET,19,0.80,,-0.80,96.05,
2026-03-05 18:40:54.73,BET,20,0.60,,4.20,99.65,
2026-03-05 18:40:54.73,BET,21,1.20,,-1.20,98.45,
2026-03-05 18:40:54.73,BET,22,0.50,,-0.50,97.95,
2026-03-05 18:40:54.73,BET,23,1.70,,-1.70,96.25,
2026-03-05 18:40:54.74,BET,24,0.20,,-0.20,96.05,
2026-03-05 18:40:54.74,BET,25,1.50,,1.50,96.05,
2026-03-05 18:40:54.74,BET,26,0.60,,-0.60,95.45,
2026-03-05 18:40:54.74,BET,27,1.10,,-1.10,94.35,
2026-03-05 18:40:54.74,BET,28,2.00,,-2.00,92.35,
2026-03-05 18:40:54.74,BET,29,1.90,,-1.90,90.45,
2026-03-05 18:40:54.74,BET,30,0.30,,0.30,90.45,
2026-03-05 18:40:54.74,BET,31,0.80,,-0.80,89.65,
2026-03-05 18:40:54.74,BET,32,0.90,,-0.90,88.75,
2026-03-05 18:40:54.74,BET,33,1.70,,-1.70,87.05,
2026-03-05 18:40:54.74,BET,34,1.00,,-1.00,86.05,
2026-03-05 18:40:54.74,BET,35,1.90,,1.90,86.05,
2026-03-05 18:40:54.74,BET,36,1.40,,-1.40,84.65,
2026-03-05 18:40:54.74,BET,37,0.50,,-0.50,84.15,
2026-03-05 18:40:54.75,BET,38,0.30,,-0.30,83.85,
2026-03-05 18:40:54.75,BET,39,0.60,,-0.60,83.25,
2026-03-05 18:40:54.75,BET,40,1.10,,-1.10,82.15,
2026-03-05 18:40:54.75,BET,41,0.20,,-0.20,81.95,
2026-03-05 18:40:54.75,BET,42,0.80,,-0.80,81.15,
2026-03-05 18:40:54.75,BET,43,1.70,,-1.70,79.45,
2026-03-05 18:40:54.75,BET,44,2.00,,4.00,81.45,
2026-03-05 18:40:54.75,BET,45,1.10,,-1.10,80.35,
2026-03-05 18:40:54.75,BET,46,1.70,,-1.70,78.65,
2026-03-05 18:40:54.75,BET,47,0.30,,3.60,81.95,
2026-03-05 18:40:54.75,BET,48,0.40,,-0.40,81.55,
2026-03-05 18:40:54.75,BET,49,0.70,,-0.70,80.85,
2026-03-05 18:40:54.76,BET,50,1.40,,-1.40,79.45,
2026-03-05 18:40:54.76,BET,51,0.10,,-0.10,79.35,
2026-03-05 18:40:54.76,BET,52,0.30,,3.00,82.05,
2026-03-05 18:40:54.76,BET,53,1.70,,-1.70,80.35,
2026-03-05 18:40:54.76,BET,54,1.50,,-1.50,78.85,
2026-03-05 18:40:54.76,BET,55,1.30,,5.20,82.75,
2026-03-05 18:40:54.76,BET,56,1.20,,1.20,82.75,
2026-03-05 18:40:54.76,BET,57,1.90,,-1.90,80.85,
2026-03-05 18:40:54.76,BET,58,1.90,,-1.90,78.95,
2026-03-05 18:40:54.76,BET,59,0.20,,-0.20,78.75,
2026-03-05 18:40:54.76,BET,60,1.30,,5.20,82.65,
2026-03-05 18:40:54.76,SESSION_START,,,,,,
2026-03-05 18:40:54.76,START_METRICS,,,EQUAL,,,
2026-03-05 18:40:54.76,BET,1,1.50,,-1.50,98.50,
2026-03-05 18:40:54.76,BET,2,0.90,,-0.90,97.60,
2026-03-05 18:40:54.77,BET,3,1.20,,-1.20,96.40,
2026-03-05 18:40:54.77,BET,4,0.20,,3.00,99.20,
2026-03-05 18:40:54.77,BET,5,0.90,,-0.90,98.30,
2026-03-05 18:40:54.77,BET,6,0.50,,-0.50,97.80,
2026-03-05 18:40:54.77,BET,7,1.50,,3.00,99.30,
2026-03-05 18:40:54.77,BET,8,0.10,,-0.10,99.20,
2026-03-05 18:40:54.77,BET,9,1.10,,-1.10,98.10,
2026-03-05 18:40:54.77,BET,10,0.80,,-0.80,97.30,
2026-03-05 18:40:54.77,BET,11,1.10,,-1.10,96.20,
2026-03-05 18:40:54.77,BET,12,1.30,,5.20,100.10,
2026-03-05 18:40:54.77,BET,13,0.70,,-0.70,99.40,
2026-03-05 18:40:54.78,BET,14,1.20,,-1.20,98.20,
2026-03-05 18:40:54.78,BET,15,2.00,,4.00,100.20,
2026-03-05 18:40:54.78,BET,16,1.30,,1.30,100.20,
2026-03-05 18:40:54.78,BET,17,0.90,,-0.90,99.30,
2026-03-05 18:40:54.78,BET,18,0.50,,-0.50,98.80,
2026-03-05 18:40:54.78,BET,19,1.40,,-1.40,97.40,
2026-03-05 18:40:54.78,BET,20,2.00,,4.00,99.40,
2026-03-05 18:40:54.78,BET,21,1.00,,-1.00,98.40,
2026-03-05 18:40:54.78,BET,22,0.20,,-0.20,98.20,
2026-03-05 18:40:54.78,BET,23,1.60,,-1.60,96.60,
2026-03-05 18:40:54.78,BET,24,1.50,,4.50,99.60,
2026-03-05 18:40:54.78,BET,25,0.90,,-0.90,98.70,
2026-03-05 18:40:54.78,BET,26,1.30,,-1.30,97.40,
2026-03-05 18:40:54.79,BET,27,0.80,,2.40,99.00,
2026-03-05 18:40:54.79,BET,28,1.30,,-1.30,97.70,
2026-03-05 18:40:54.79,BET,29,2.00,,-2.00,95.70,
2026-03-05 18:40:54.79,BET,30,1.20,,-1.20,94.50,
2026-03-05 18:40:54.79,BET,31,2.00,,-2.00,92.50,
2026-03-05 18:40:54.79,BET,32,0.30,,6.00,98.20,
2026-03-05 18:40:54.79,BET,33,0.90,,-0.90,97.30,
2026-03-05 18:40:54.79,BET,34,0.10,,-0.10,97.20,
2026-03-05 18:40:54.79,BET,35,0.40,,2.00,98.80,
2026-03-05 18:40:54.79,BET,36,1.90,,1.90,98.80,
2026-03-05 18:40:54.79,BET,37,0.70,,-0.70,98.10,
2026-03-05 18:40:54.79,BET,38,1.40,,-1.40,96.70,
2026-03-05 18:40:54.79,BET,39,2.00,,-2.00,94.70,
2026-03-05 18:40:54.80,BET,40,1.50,,6.00,99.20,
2026-03-05 18:40:54.80,BET,41,1.00,,-1.00,98.20,
2026-03-05 18:40:54.80,BET,42,1.70,,-1.70,96.50,
2026-03-05 18:40:54.80,BET,43,1.80,,-1.80,94.70,
2026-03-05 18:40:54.80,BET,44,1.80,,7.20,100.10,
2026-03-05 18:40:54.80,BET,45,0.80,,-0.80,99.30,
2026-03-05 18:40:54.80,BET,46,1.30,,-1.30,98.00,
2026-03-05 18:40:54.80,BET,47,1.30,,2.60,99.30,
2026-03-05 18:40:54.80,BET,48,1.20,,-1.20,98.10,
2026-03-05 18:40:54.80,BET,49,0.20,,-0.20,97.90,
2026-03-05 18:40:54.80,BET,50,0.50,,-0.50,97.40,
2026-03-05 18:40:54.81,BET,51,1.30,,-1.30,96.10,
2026-03-05 18:40:54.81,BET,52,1.20,,4.80,99.70,
2026-03-05 18:40:54.81,BET,53,0.40,,-0.40,99.30,
2026-03-05 18:40:54.81,BET,54,0.20,,-0.20,99.10,
2026-03-05 18:40:54.81,BET,55,0.50,,0.50,99.10,
2026-03-05 18:40:54.81,BET,56,0.20,,0.20,99.10,
2026-03-05 18:40:54.81,BET,57,0.10,,-0.10,99.00,
2026-03-05 18:40:54.81,BET,58,0.90,,-0.90,98.10,
2026-03-05 18:40:54.81,BET,59,0.50,,-0.50,97.60,
2026-03-05 18:40:54.81,BET,60,1.50,,3.00,99.10,
2026-03-05 18:40:54.81,SESSION_START,,,,,,
2026-03-05 18:40:54.81,START_METRICS,,,EQUAL,,,
2026-03-05 18:40:54.81,BET,1,1.30,,-1.30,98.70,
2026-03-05 18:40:54.82,BET,2,1.00,,-1.00,97.70,
2026-03-05 18:40:54.82,BET,3,0.90,,-0.90,96.80,
2026-03-05 18:40:54.82,BET,4,0.10,,3.00,99.70,
2026-03-05 18:40:54.82,BET,5,0.40,,-0.40,99.30,
2026-03-05 18:40:54.82,BET,6,0.70,,-0.70,98.60,
2026-03-05 18:40:54.82,BET,7,1.10,,2.20,99.70,
2026-03-05 18:40:54.82,BET,8,1.30,,-1.30,98.40,
2026-03-05 18:40:54.82,BET,9,0.70,,-0.70,97.70,
2026-03-05 18:40:54.82,BET,10,1.80,,-1.80,95.90,
2026-03-05 18:40:54.82,BET,11,1.80,,-1.80,94.10,
2026-03-05 18:40:54.82,BET,12,0.60,,6.00,99.50,
2026-03-05 18:40:54.83,BET,13,0.10,,-0.10,99.40,
2026-03-05 18:40:54.83,BET,14,1.10,,-1.10,98.30,
2026-03-05 18:40:54.83,BET,15,1.50,,3.00,99.80,
2026-03-05 18:40:54.83,BET,16,1.50,,1.50,99.80,
2026-03-05 18:40:54.83,BET,17,1.60,,-1.60,98.20,
2026-03-05 18:40:54.83,BET,18,0.40,,-0.40,97.80,
2026-03-05 18:40:54.83,BET,19,1.60,,-1.60,96.20,
2026-03-05 18:40:54.83,BET,20,0.50,,4.25,99.95,
2026-03-05 18:40:54.83,BET,21,1.60,,-1.60,98.35,
2026-03-05 18:40:54.83,BET,22,1.60,,-1.60,96.75,
2026-03-05 18:40:54.83,BET,23,1.90,,-1.90,94.85,
2026-03-05 18:40:54.83,BET,24,1.90,,7.60,100.55,
2026-03-05 18:40:54.84,BET,25,0.30,,-0.30,100.25,
2026-03-05 18:40:54.84,BET,26,1.70,,-1.70,98.55,
2026-03-05 18:40:54.84,BET,27,1.20,,2.40,99.75,
2026-03-05 18:40:54.84,BET,28,1.60,,-1.60,98.15,
2026-03-05 18:40:54.84,BET,29,0.70,,-0.70,97.45,
2026-03-05 18:40:54.84,BET,30,0.30,,-0.30,97.15,
2026-03-05 18:40:54.84,BET,31,1.00,,-1.00,96.15,
2026-03-05 18:40:54.84,BET,32,1.60,,4.80,99.35,
2026-03-05 18:40:54.84,BET,33,0.10,,-0.10,99.25,
2026-03-05 18:40:54.84,BET,34,0.40,,-0.40,98.85,
2026-03-05 18:40:54.84,BET,35,1.50,,3.00,100.35,
2026-03-05 18:40:54.84,BET,36,0.60,,0.60,100.35,
2026-03-05 18:40:54.85,BET,37,1.50,,-1.50,98.85,
2026-03-05 18:40:54.85,BET,38,1.80,,-1.80,97.05,
2026-03-05 18:40:54.85,BET,39,1.10,,-1.10,95.95,
2026-03-05 18:40:54.85,BET,40,0.50,,4.25,99.70,
2026-03-05 18:40:54.85,BET,41,0.40,,-0.40,99.30,
2026-03-05 18:40:54.85,BET,42,0.10,,-0.10,99.20,
2026-03-05 18:40:54.85,BET,43,1.10,,-1.10,98.10,
2026-03-05 18:40:54.85,BET,44,0.80,,2.40,99.70,
2026-03-05 18:40:54.85,BET,45,2.00,,-2.00,97.70,
2026-03-05 18:40:54.85,BET,46,0.70,,-0.70,97.00,
2026-03-05 18:40:54.86,BET,47,0.70,,3.50,99.80,
2026-03-05 18:40:54.86,BET,48,0.70,,-0.70,99.10,
2026-03-05 18:40:54.86,BET,49,1.50,,-1.50,97.60,
2026-03-05 18:40:54.86,BET,50,1.10,,-1.10,96.50,
2026-03-05 18:40:54.86,BET,51,0.70,,-0.70,95.80,
2026-03-05 18:40:54.86,BET,52,1.10,,5.50,100.20,
2026-03-05 18:40:54.86,BET,53,2.00,,-2.00,98.20,
2026-03-05 18:40:54.86,BET,54,1.80,,-1.80,96.40,
2026-03-05 18:40:54.86,BET,55,1.80,,5.40,100.00,
2026-03-05 18:40:54.86,BET,56,1.70,,1.70,100.00,
2026-03-05 18:40:54.86,BET,57,1.60,,-1.60,98.40,
2026-03-05 18:40:54.86,BET,58,0.50,,-0.50,97.90,
2026-03-05 18:40:54.87,BET,59,1.00,,-1.00,96.90,
2026-03-05 18:40:54.87,BET,60,1.20,,3.60,99.30,
2026-03-05 18:40:54.87,SESSION_START,,,,,,
2026-03-05 18:40:54.87,START_METRICS,,,WIN,,,
2026-03-05 18:40:54.87,BET,1,1.80,,-1.80,98.20,
2026-03-05 18:40:54.87,BET,2,0.20,,-0.20,98.00,
2026-03-05 18:40:54.87,BET,3,1.70,,-1.70,96.30,
2026-03-05 18:40:54.87,BET,4,1.50,,4.50,99.30,
2026-03-05 18:40:54.87,BET,5,0.70,,-0.70,98.60,
2026-03-05 18:40:54.87,BET,6,0.80,,-0.80,97.80,
2026-03-05 18:40:54.88,BET,7,0.30,,2.10,99.60,
2026-03-05 18:40:54.88,BET,8,0.90,,-0.90,98.70,
2026-03-05 18:40:54.88,BET,9,1.20,,-1.20,97.50,
2026-03-05 18:40:54.88,BET,10,0.90,,-0.90,96.60,
2026-03-05 18:40:54.88,BET,11,1.80,,-1.80,94.80,
2026-03-05 18:40:54.88,BET,12,0.20,,4.00,98.60,
2026-03-05 18:40:54.88,BET,13,0.50,,-0.50,98.10,
2026-03-05 18:40:54.88,BET,14,0.50,,-0.50,97.60,
2026-03-05 18:40:54.88,BET,15,1.90,,3.80,99.50,
2026-03-05 18:40:54.88,BET,16,2.00,,2.00,99.50,
2026-03-05 18:40:54.88,BET,17,0.40,,-0.40,99.10,
2026-03-05 18:40:54.89,BET,18,1.30,,-1.30,97.80,
2026-03-05 18:40:54.89,BET,19,0.20,,-0.20,97.60,
2026-03-05 18:40:54.89,BET,20,2.00,,4.00,99.60,
2026-03-05 18:40:54.89,BET,21,2.00,,4.00,101.60,
2026-03-05 18:40:54.89,BET,22,1.30,,-1.30,100.30,
2026-03-05 18:40:54.89,BET,23,1.50,,4.50,103.30,
2026-03-05 18:40:54.89,BET,24,1.20,,8.40,110.50,
2026-03-05 18:40:54.89,BET,25,0.10,,-0.10,110.40,
2026-03-05 18:40:54.89,BET,26,1.50,,1.50,110.40,
2026-03-05 18:40:54.89,BET,27,1.40,,7.00,116.00,
2026-03-05 18:40:54.89,BET,28,1.10,,-1.10,114.90,
2026-03-05 18:40:54.89,BET,29,0.50,,5.00,119.40,
2026-03-05 18:40:54.89,BET,30,0.50,,-0.50,118.90,
2026-03-05 18:40:54.89,BET,31,1.30,,-1.30,117.60,
2026-03-05 18:40:54.89,BET,32,0.60,,3.00,120.00,
2026-03-05 18:40:54.90,BET,33,0.20,,4.00,123.80,
2026-03-05 18:40:54.90,BET,34,0.10,,0.10,123.80,
2026-03-05 18:40:54.90,BET,35,0.10,,15.00,138.70,
2026-03-05 18:40:54.90,BET,36,0.40,,0.40,138.70,
2026-03-05 18:40:54.90,BET,37,1.80,,5.40,142.30,
2026-03-05 18:40:54.90,BET,38,2.00,,10.00,150.30,
2026-03-05 18:40:54.90,BET,39,0.40,,8.00,157.90,
2026-03-05 18:40:54.90,BET,40,1.00,,15.00,171.90,
2026-03-05 18:40:54.90,BET,41,1.40,,-1.40,170.50,
2026-03-05 18:40:54.90,BET,42,1.50,,-1.50,169.00,
2026-03-05 18:40:54.91,BET,43,1.80,,-1.80,167.20,
2026-03-05 18:40:54.91,BET,44,2.00,,6.00,171.20,
2026-03-05 18:40:54.91,BET,45,0.40,,-0.40,170.80,
2026-03-05 18:40:54.91,BET,46,0.30,,-0.30,170.50,
2026-03-05 18:40:54.91,BET,47,1.40,,2.80,171.90,
2026-03-05 18:40:54.91,BET,48,1.50,,-1.50,170.40,
2026-03-05 18:40:54.91,BET,49,0.40,,-0.40,170.00,
2026-03-05 18:40:54.91,BET,50,0.80,,-0.80,169.20,
2026-03-05 18:40:54.91,BET,51,0.30,,-0.30,168.90,
2026-03-05 18:40:54.91,BET,52,0.40,,2.80,171.30,
2026-03-05 18:40:54.91,BET,53,0.80,,-0.80,170.50,
2026-03-05 18:40:54.91,BET,54,1.10,,-1.10,169.40,
2026-03-05 18:40:54.91,BET,55,1.70,,3.40,171.10,
2026-03-05 18:40:54.91,BET,56,1.30,,2.60,172.40,
2026-03-05 18:40:54.91,BET,57,1.90,,-1.90,170.50,
2026-03-05 18:40:54.92,BET,58,1.40,,-1.40,169.10,
2026-03-05 18:40:54.92,BET,59,0.60,,-0.60,168.50,
2026-03-05 18:40:54.92,BET,60,1.70,,5.10,171.90,
2026-03-05 18:40:54.92,SESSION_START,,,,,,
2026-03-05 18:40:54.92,START_METRICS,,,LOSE,,,
2026-03-05 18:40:54.92,BET,1,1.70,,-1.70,98.30,
2026-03-05 18:40:54.92,BET,2,0.60,,-0.60,97.70,
2026-03-05 18:40:54.92,BET,3,0.90,,-0.90,96.80,
2026-03-05 18:40:54.92,BET,4,1.00,,4.00,99.80,
2026-03-05 18:40:54.92,BET,5,2.00,,-2.00,97.80,
2026-03-05 18:40:54.92,BET,6,1.00,,-1.00,96.80,
2026-03-05 18:40:54.93,BET,7,0.30,,3.60,100.10,
2026-03-05 18:40:54.93,BET,8,1.00,,-1.00,99.10,
2026-03-05 18:40:54.93,BET,9,1.30,,-1.30,97.80,
2026-03-05 18:40:54.93,BET,10,0.50,,-0.50,97.30,
2026-03-05 18:40:54.93,BET,11,0.10,,-0.10,97.20,
2026-03-05 18:40:54.93,BET,12,1.10,,4.40,100.50,
2026-03-05 18:40:54.93,BET,13,0.40,,-0.40,100.10,
2026-03-05 18:40:54.93,BET,14,0.60,,-0.60,99.50,
2026-03-05 18:40:54.93,BET,15,1.20,,1.20,99.50,
2026-03-05 18:40:54.93,BET,16,0.20,,0.60,99.90,
2026-03-05 18:40:54.93,BET,17,0.90,,-0.90,99.00,
2026-03-05 18:40:54.93,BET,18,1.30,,-1.30,97.70,
2026-03-05 18:40:54.93,BET,19,1.00,,-1.00,96.70,
2026-03-05 18:40:54.94,BET,20,1.50,,4.50,99.70,
2026-03-05 18:40:54.94,BET,21,0.80,,-0.80,98.90,
2026-03-05 18:40:54.94,BET,22,0.90,,-0.90,98.00,
2026-03-05 18:40:54.94,BET,23,1.50,,-1.50,96.50,
2026-03-05 18:40:54.94,BET,24,1.50,,-1.50,95.00,
2026-03-05 18:40:54.94,BET,25,1.20,,1.20,95.00,
